PKI,Variant,Distributed,Subscribe,Cache,Firewall,Attack Origin,Revocation Origin,Message Time,message_time,firewall,delivered_count,delivered_ratio,delivered_count_earth,delivered_count_moon,delivered_count_mars,latency_dropped_min,latency_dropped_max,latency_dropped_mean,latency_dropped_std,latency_accepted_min,latency_accepted_max,latency_accepted_mean,latency_accepted_std,delivered_ratio_earth,delivered_ratio_moon,delivered_ratio_mars
OCSP,Stapling,\cmark,,,,Earth,Earth,12100,12100,False,0,0.0,0,0,0,0.05983077199744,3649.361238560725,2293.020410107621,170.12901238835988,,,,,0.0,0.0,0.0
OCSP,Stapling,\cmark,,,,Earth,Earth,16000,16000,False,0,0.0,0,0,0,0.04236301007586,2000.0,1983.074171756656,173.85162272438305,,,,,0.0,0.0,0.0
OCSP,Stapling,\cmark,,,,Earth,Earth,34700,34700,False,0,0.0,0,0,0,0.0412977609885274,3100.0,3080.966809276114,215.86496289919023,,,,,0.0,0.0,0.0
OCSP,Stapling,\cmark,,,,Earth,Moon,3200,3200,False,278,99.28571428571428,256,11,11,1.3381792045138354,3729.361813120103,1865.3499961623083,1864.0118169577945,0.0166534969284839,3729.3690799112856,147.8655121697685,726.949894337089,100.0,91.66666666666666,91.66666666666666
OCSP,Stapling,\cmark,,,,Earth,Moon,12100,12100,False,278,99.28571428571428,256,11,11,1296.2937608012016,3649.361238560725,2472.8274996809632,1176.5337388797616,0.05983077199744,3649.364148334664,195.87254473261493,745.0416660616316,100.0,91.66666666666666,91.66666666666666
OCSP,Stapling,\cmark,,,,Earth,Moon,16000,16000,False,279,99.64285714285714,256,11,12,1.3154131410447008,1.3154131410447008,1.3154131410447008,0.0,0.04236301007586,1259.5459396666083,54.37057648885485,255.4910802432941,100.0,91.66666666666666,100.0
OCSP,Stapling,\cmark,,,,Earth,Moon,34700,34700,False,279,99.64285714285714,256,11,12,2711.305761174066,2711.305761174066,2711.305761174066,0.0,0.0412977609885274,2965.008565502605,162.21150752492852,580.4395465163032,100.0,91.66666666666666,100.0
OCSP,Stapling,\cmark,,,,Earth,Mars,3200,3200,False,279,99.64285714285714,256,12,11,3729.361813120103,3729.361813120103,3729.361813120103,0.0,0.0166534969284839,3729.3690799112856,147.34032459641634,725.698780024231,100.0,100.0,91.66666666666666
OCSP,Stapling,\cmark,,,,Earth,Mars,12100,12100,False,279,99.64285714285714,256,12,11,3649.361238560725,3649.361238560725,3649.361238560725,0.0,0.05983077199744,3649.364148334664,199.8167067973769,746.6071309113742,100.0,100.0,91.66666666666666
OCSP,Stapling,\cmark,,,,Earth,Mars,16000,16000,False,279,99.64285714285714,256,12,11,1259.4103157125685,1259.4103157125685,1259.4103157125685,0.0,0.04236301007586,1259.5459396666083,49.86127576279203,245.0728736650324,100.0,100.0,91.66666666666666
OCSP,Stapling,\cmark,,,,Earth,Mars,34700,34700,False,278,99.28571428571428,256,11,11,1259.3595383768406,2711.305761174066,1985.332649775453,725.9731113986127,0.0412977609885274,2965.008565502605,158.26493187438209,577.73386668386,100.0,91.66666666666666,91.66666666666666
OCSP,Stapling,\cmark,,,,Moon,Earth,3200,3200,False,278,99.28571428571428,255,12,11,1.3465977396153903,3729.361813120103,1865.3542054298591,1864.007607690244,0.039338738279639,3729.3690799112856,148.9485633440687,726.7299127672427,99.609375,100.0,91.66666666666666
OCSP,Stapling,\cmark,,,,Moon,Earth,12100,12100,False,279,99.64285714285714,255,12,12,1296.3290537682406,1296.3290537682406,1296.3290537682406,0.0,0.0078306513023562,3649.364148334664,1342.6897918285747,553.4546665414804,99.609375,100.0,100.0
OCSP,Stapling,\cmark,,,,Moon,Earth,16000,16000,False,278,99.28571428571428,255,12,11,1.3651963415723003,1260.7329744215458,631.049085381559,629.6838890399868,0.023675800737692,1260.8185621645937,51.19155347545903,245.51969130384435,99.609375,100.0,91.66666666666666
OCSP,Stapling,\cmark,,,,Moon,Earth,34700,34700,False,278,99.28571428571428,255,12,11,2711.3505805676978,3970.651612615861,3341.001096591779,629.6505160240813,0.0232543295496725,3985.0106598342823,2644.863346703048,613.0080392155251,99.609375,100.0,91.66666666666666
OCSP,Stapling,\cmark,,,,Moon,Moon,3200,3200,False,0,0.0,0,0,0,0.039338738279639,3729.361813120103,2189.7526705342784,206.8768532646393,,,,,0.0,0.0,0.0
OCSP,Stapling,\cmark,,,,Moon,Moon,12100,12100,False,0,0.0,0,0,0,0.0078306513023562,3649.361238560725,2293.0203504392152,170.13077698040362,,,,,0.0,0.0,0.0
OCSP,Stapling,\cmark,,,,Moon,Moon,16000,16000,False,0,0.0,0,0,0,0.023675800737692,2000.0,1983.079006594871,173.83071101620035,,,,,0.0,0.0,0.0
OCSP,Stapling,\cmark,,,,Moon,Moon,34700,34700,False,0,0.0,0,0,0,0.0232543295496725,3970.651612615861,3090.6500908839757,193.59807962207424,,,,,0.0,0.0,0.0
OCSP,Stapling,\cmark,,,,Moon,Mars,3200,3200,False,279,99.64285714285714,256,12,11,3729.361813120103,3729.361813120103,3729.361813120103,0.0,0.039338738279639,3729.3690799112856,148.419524040827,725.4799870316472,100.0,100.0,91.66666666666666
OCSP,Stapling,\cmark,,,,Moon,Mars,12100,12100,False,279,99.64285714285714,256,12,11,3649.361238560725,3649.361238560725,3649.361238560725,0.0,0.0078306513023562,3649.364148334664,1334.2559847146229,535.8898340886574,100.0,100.0,91.66666666666666
OCSP,Stapling,\cmark,,,,Moon,Mars,16000,16000,False,279,99.64285714285714,256,12,11,1260.7329744215458,1260.7329744215458,1260.7329744215458,0.0,0.023675800737692,1260.8185621645937,51.01296438178918,245.09738536169027,100.0,100.0,91.66666666666666
OCSP,Stapling,\cmark,,,,Moon,Mars,34700,34700,False,278,99.28571428571428,255,12,11,2711.3505805676978,3970.651612615861,3341.001096591779,629.6505160240813,0.0232543295496725,3985.0106598342823,2644.863346703048,613.0080392155251,99.609375,100.0,91.66666666666666
OCSP,Stapling,\cmark,,,,Mars,Earth,3200,3200,False,278,99.28571428571428,255,11,12,3729.356850353896,3730.682385986789,3730.0196181703423,0.6627678164468307,0.0327450831964597,3730.698574336735,3568.5267250045067,757.573693122912,99.609375,91.66666666666666,100.0
OCSP,Stapling,\cmark,,,,Mars,Earth,12100,12100,False,278,99.28571428571428,255,11,12,3649.355583334993,3650.695245751327,3650.02541454316,0.6698312081671247,0.0195337619588826,3650.708875892251,3491.9130746338374,741.6560120794114,99.609375,91.66666666666666,100.0
OCSP,Stapling,\cmark,,,,Mars,Earth,16000,16000,False,278,99.28571428571428,255,11,12,1259.371172839743,1260.66869356568,1260.0199332027114,0.64876036296846,0.0291689720816066,1260.761615867501,1205.155918381717,255.9525319239069,99.609375,91.66666666666666,100.0
OCSP,Stapling,\cmark,,,,Mars,Earth,34700,34700,False,278,99.28571428571428,255,11,12,1259.3897595126837,2711.305761174066,1985.3477603433748,725.9580008306912,0.044737219439412,2965.008565502605,1263.6015936331146,393.35648934332335,99.609375,91.66666666666666,100.0
OCSP,Stapling,\cmark,,,,Mars,Moon,3200,3200,False,278,99.28571428571428,255,11,12,3729.356850353896,3730.682385986789,3730.0196181703423,0.6627678164468307,0.0327450831964597,3730.698574336735,3568.5267250045067,757.573693122912,99.609375,91.66666666666666,100.0
OCSP,Stapling,\cmark,,,,Mars,Moon,12100,12100,False,278,99.28571428571428,255,11,12,3649.355583334993,3650.695245751327,3650.02541454316,0.6698312081671247,0.0195337619588826,3650.708875892251,3491.9130746338374,741.6560120794114,99.609375,91.66666666666666,100.0
OCSP,Stapling,\cmark,,,,Mars,Moon,16000,16000,False,278,99.28571428571428,255,11,12,1259.371172839743,1260.66869356568,1260.0199332027114,0.64876036296846,0.0291689720816066,1260.761615867501,1205.155918381717,255.9525319239069,99.609375,91.66666666666666,100.0
OCSP,Stapling,\cmark,,,,Mars,Moon,34700,34700,False,279,99.64285714285714,256,11,12,2711.305761174066,2711.305761174066,2711.305761174066,0.0,0.044737219439412,2965.008565502605,1263.586497453471,392.6509972726936,100.0,91.66666666666666,100.0
OCSP,Stapling,\cmark,,,,Mars,Mars,3200,3200,False,0,0.0,0,0,0,0.0327450831964597,3730.682385986789,2203.0716856479426,184.38251189965345,,,,,0.0,0.0,0.0
OCSP,Stapling,\cmark,,,,Mars,Mars,12100,12100,False,0,0.0,0,0,0,0.0195337619588826,3650.695245751327,2301.428822724458,178.63047105110692,,,,,0.0,0.0,0.0
OCSP,Stapling,\cmark,,,,Mars,Mars,16000,16000,False,0,0.0,0,0,0,0.0291689720816066,2000.0,1987.5716751263485,134.32071764319147,,,,,0.0,0.0,0.0
OCSP,Stapling,\cmark,,,,Mars,Mars,34700,34700,False,0,0.0,0,0,0,0.044737219439412,3100.0,3080.9669294925225,215.8638767793607,,,,,0.0,0.0,0.0
OCSP,Stapling,\cmark,,\cmark,,Earth,Earth,3200,3200,False,0,0.0,0,0,0,0.0166534969284839,3729.361813120103,2189.7525594493627,206.87802886820003,,,,,0.0,0.0,0.0
OCSP,Stapling,\cmark,,\cmark,,Earth,Earth,12100,12100,False,0,0.0,0,0,0,0.05983077199744,3649.361238560725,2293.020410107621,170.12901238835988,,,,,0.0,0.0,0.0
OCSP,Stapling,\cmark,,\cmark,,Earth,Earth,16000,16000,False,0,0.0,0,0,0,0.04236301007586,2000.0,1983.074171756656,173.85162272438305,,,,,0.0,0.0,0.0
OCSP,Stapling,\cmark,,\cmark,,Earth,Earth,34700,34700,False,0,0.0,0,0,0,0.0412977609885274,3100.0,3080.966809276114,215.86496289919023,,,,,0.0,0.0,0.0
OCSP,Stapling,\cmark,,\cmark,,Earth,Moon,3200,3200,False,278,99.28571428571428,256,11,11,1.3381792045138354,3729.361813120103,1865.3499961623083,1864.0118169577945,0.0166534969284839,3729.3690799112856,147.8655121697685,726.949894337089,100.0,91.66666666666666,91.66666666666666
OCSP,Stapling,\cmark,,\cmark,,Earth,Moon,12100,12100,False,278,99.28571428571428,256,11,11,1296.2937608012016,3649.361238560725,2472.8274996809632,1176.5337388797616,0.05983077199744,3649.364148334664,195.87254473261493,745.0416660616316,100.0,91.66666666666666,91.66666666666666
OCSP,Stapling,\cmark,,\cmark,,Earth,Moon,16000,16000,False,279,99.64285714285714,256,11,12,1.3154131410447008,1.3154131410447008,1.3154131410447008,0.0,0.04236301007586,1259.5459396666083,54.37057648885485,255.4910802432941,100.0,91.66666666666666,100.0
OCSP,Stapling,\cmark,,\cmark,,Earth,Moon,34700,34700,False,279,99.64285714285714,256,11,12,2711.305761174066,2711.305761174066,2711.305761174066,0.0,0.0412977609885274,2965.008565502605,162.21150752492852,580.4395465163032,100.0,91.66666666666666,100.0
OCSP,Stapling,\cmark,,\cmark,,Earth,Mars,3200,3200,False,279,99.64285714285714,256,12,11,3729.361813120103,3729.361813120103,3729.361813120103,0.0,0.0166534969284839,3729.3690799112856,147.34032459641634,725.698780024231,100.0,100.0,91.66666666666666
OCSP,Stapling,\cmark,,\cmark,,Earth,Mars,12100,12100,False,279,99.64285714285714,256,12,11,3649.361238560725,3649.361238560725,3649.361238560725,0.0,0.05983077199744,3649.364148334664,199.8167067973769,746.6071309113742,100.0,100.0,91.66666666666666
OCSP,Stapling,\cmark,,\cmark,,Earth,Mars,16000,16000,False,279,99.64285714285714,256,12,11,1259.4103157125685,1259.4103157125685,1259.4103157125685,0.0,0.04236301007586,1259.5459396666083,49.86127576279203,245.0728736650324,100.0,100.0,91.66666666666666
OCSP,Stapling,\cmark,,\cmark,,Earth,Mars,34700,34700,False,279,99.64285714285714,256,12,11,1259.3595383768406,1259.3595383768406,1259.3595383768406,0.0,0.0412977609885274,2965.008565502605,167.4156158503666,596.5387030578361,100.0,100.0,91.66666666666666
OCSP,Stapling,\cmark,,\cmark,,Moon,Earth,3200,3200,False,278,99.28571428571428,255,12,11,1.3465977396153903,3729.361813120103,1865.3542054298591,1864.007607690244,0.039338738279639,3729.3690799112856,148.9485633440687,726.7299127672427,99.609375,100.0,91.66666666666666
OCSP,Stapling,\cmark,,\cmark,,Moon,Earth,12100,12100,False,278,99.28571428571428,255,12,11,1296.3290537682406,3649.361238560725,2472.8451461644827,1176.516092396242,0.0078306513023562,3649.364148334664,1334.3924125237827,536.8479630762016,99.609375,100.0,91.66666666666666
OCSP,Stapling,\cmark,,\cmark,,Moon,Earth,16000,16000,False,278,99.28571428571428,255,12,11,1.3651963415723003,1260.7329744215458,631.049085381559,629.6838890399868,0.023675800737692,1260.8185621645937,51.19155347545903,245.51969130384435,99.609375,100.0,91.66666666666666
OCSP,Stapling,\cmark,,\cmark,,Moon,Earth,34700,34700,False,278,99.28571428571428,255,12,11,2711.3505805676978,3970.651612615861,3341.001096591779,629.6505160240813,0.0232543295496725,3985.0106598342823,2644.863346703048,613.0080392155251,99.609375,100.0,91.66666666666666
OCSP,Stapling,\cmark,,\cmark,,Moon,Moon,3200,3200,False,0,0.0,0,0,0,0.039338738279639,3729.361813120103,2189.7526705342784,206.8768532646393,,,,,0.0,0.0,0.0
OCSP,Stapling,\cmark,,\cmark,,Moon,Moon,12100,12100,False,0,0.0,0,0,0,0.0078306513023562,3649.361238560725,2293.0203504392152,170.13077698040362,,,,,0.0,0.0,0.0
OCSP,Stapling,\cmark,,\cmark,,Moon,Moon,16000,16000,False,0,0.0,0,0,0,0.023675800737692,2000.0,1983.079006594871,173.83071101620035,,,,,0.0,0.0,0.0
OCSP,Stapling,\cmark,,\cmark,,Moon,Moon,34700,34700,False,0,0.0,0,0,0,0.0232543295496725,3970.651612615861,3090.6500908839757,193.59807962207424,,,,,0.0,0.0,0.0
OCSP,Stapling,\cmark,,\cmark,,Moon,Mars,3200,3200,False,279,99.64285714285714,256,12,11,3729.361813120103,3729.361813120103,3729.361813120103,0.0,0.039338738279639,3729.3690799112856,148.419524040827,725.4799870316472,100.0,100.0,91.66666666666666
OCSP,Stapling,\cmark,,\cmark,,Moon,Mars,12100,12100,False,279,99.64285714285714,256,12,11,3649.361238560725,3649.361238560725,3649.361238560725,0.0,0.0078306513023562,3649.364148334664,1334.2559847146229,535.8898340886574,100.0,100.0,91.66666666666666
OCSP,Stapling,\cmark,,\cmark,,Moon,Mars,16000,16000,False,279,99.64285714285714,256,12,11,1260.7329744215458,1260.7329744215458,1260.7329744215458,0.0,0.023675800737692,1260.8185621645937,51.01296438178918,245.09738536169027,100.0,100.0,91.66666666666666
OCSP,Stapling,\cmark,,\cmark,,Moon,Mars,34700,34700,False,278,99.28571428571428,255,12,11,2711.3505805676978,3970.651612615861,3341.001096591779,629.6505160240813,0.0232543295496725,3985.0106598342823,2644.863346703048,613.0080392155251,99.609375,100.0,91.66666666666666
OCSP,Stapling,\cmark,,\cmark,,Mars,Earth,3200,3200,False,278,99.28571428571428,255,11,12,3729.356850353896,3730.682385986789,3730.0196181703423,0.6627678164468307,0.0327450831964597,3730.698574336735,3568.5267250045067,757.573693122912,99.609375,91.66666666666666,100.0
OCSP,Stapling,\cmark,,\cmark,,Mars,Earth,12100,12100,False,278,99.28571428571428,255,11,12,3649.355583334993,3650.695245751327,3650.02541454316,0.6698312081671247,0.0195337619588826,3650.708875892251,3491.9130746338374,741.6560120794114,99.609375,91.66666666666666,100.0
OCSP,Stapling,\cmark,,\cmark,,Mars,Earth,16000,16000,False,278,99.28571428571428,255,11,12,1259.371172839743,1260.66869356568,1260.0199332027114,0.64876036296846,0.0291689720816066,1260.761615867501,1205.155918381717,255.9525319239069,99.609375,91.66666666666666,100.0
OCSP,Stapling,\cmark,,\cmark,,Mars,Earth,34700,34700,False,278,99.28571428571428,255,11,12,1259.3897595126837,2711.305761174066,1985.3477603433748,725.9580008306912,0.044737219439412,2965.008565502605,1263.6015936331146,393.35648934332335,99.609375,91.66666666666666,100.0
OCSP,Stapling,\cmark,,\cmark,,Mars,Moon,3200,3200,False,278,99.28571428571428,255,11,12,3729.356850353896,3730.682385986789,3730.0196181703423,0.6627678164468307,0.0327450831964597,3730.698574336735,3568.5267250045067,757.573693122912,99.609375,91.66666666666666,100.0
OCSP,Stapling,\cmark,,\cmark,,Mars,Moon,12100,12100,False,278,99.28571428571428,255,11,12,3649.355583334993,3650.695245751327,3650.02541454316,0.6698312081671247,0.0195337619588826,3650.708875892251,3491.9130746338374,741.6560120794114,99.609375,91.66666666666666,100.0
OCSP,Stapling,\cmark,,\cmark,,Mars,Moon,16000,16000,False,278,99.28571428571428,255,11,12,1259.371172839743,1260.66869356568,1260.0199332027114,0.64876036296846,0.0291689720816066,1260.761615867501,1205.155918381717,255.9525319239069,99.609375,91.66666666666666,100.0
OCSP,Stapling,\cmark,,\cmark,,Mars,Moon,34700,34700,False,279,99.64285714285714,256,11,12,2711.305761174066,2711.305761174066,2711.305761174066,0.0,0.044737219439412,2965.008565502605,1263.586497453471,392.6509972726936,100.0,91.66666666666666,100.0
OCSP,Stapling,\cmark,,\cmark,,Mars,Mars,3200,3200,False,0,0.0,0,0,0,0.0327450831964597,3730.682385986789,2203.0716856479426,184.38251189965345,,,,,0.0,0.0,0.0
OCSP,Stapling,\cmark,,\cmark,,Mars,Mars,12100,12100,False,0,0.0,0,0,0,0.0195337619588826,3650.695245751327,2301.428822724458,178.63047105110692,,,,,0.0,0.0,0.0
OCSP,Stapling,\cmark,,\cmark,,Mars,Mars,16000,16000,False,0,0.0,0,0,0,0.0291689720816066,2000.0,1987.5716751263485,134.32071764319147,,,,,0.0,0.0,0.0
OCSP,Stapling,\cmark,,\cmark,,Mars,Mars,34700,34700,False,0,0.0,0,0,0,0.044737219439412,3100.0,3080.9669294925225,215.8638767793607,,,,,0.0,0.0,0.0
OCSP,Validator,,,,,Earth,Earth (Ground),3200,3200,False,0,0.0,0,0,0,0.0166534969284839,0.0166534969284839,0.0166534969284839,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,,,,Earth,Earth (Ground),12100,12100,False,0,0.0,0,0,0,0.05983077199744,0.05983077199744,0.05983077199744,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,,,,Earth,Earth (Ground),16000,16000,False,0,0.0,0,0,0,0.04236301007586,0.04236301007586,0.04236301007586,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,,,,Earth,Earth (Ground),34700,34700,False,0,0.0,0,0,0,0.0412977609885274,0.0412977609885274,0.0412977609885274,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,,,,Moon,Earth (Ground),3200,3200,False,0,0.0,0,0,0,1.3465977396153903,1.3465977396153903,1.3465977396153903,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,,,,Moon,Earth (Ground),12100,12100,False,0,0.0,0,0,0,1296.3290537682406,1296.3290537682406,1296.3290537682406,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,,,,Moon,Earth (Ground),16000,16000,False,0,0.0,0,0,0,1.3651963415723003,1.3651963415723003,1.3651963415723003,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,,,,Moon,Earth (Ground),34700,34700,False,0,0.0,0,0,0,2711.3505805676978,2711.3505805676978,2711.3505805676978,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,,,,Mars,Earth (Ground),3200,3200,False,0,0.0,0,0,0,3729.356850353896,3729.356850353896,3729.356850353896,4.547473508864641e-13,,,,,0.0,0.0,0.0
OCSP,Validator,,,,,Mars,Earth (Ground),12100,12100,False,0,0.0,0,0,0,3649.355583334993,3649.355583334993,3649.355583334993,4.547473508864641e-13,,,,,0.0,0.0,0.0
OCSP,Validator,,,,,Mars,Earth (Ground),16000,16000,False,0,0.0,0,0,0,1259.371172839743,1259.371172839743,1259.371172839743,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,,,,Mars,Earth (Ground),34700,34700,False,0,0.0,0,0,0,1259.3897595126837,1259.3897595126837,1259.3897595126837,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,,\cmark,,Earth,Earth (Ground),3200,3200,False,0,0.0,0,0,0,0.0166534969284839,0.0166534969284839,0.0166534969284839,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,,\cmark,,Earth,Earth (Ground),12100,12100,False,0,0.0,0,0,0,0.05983077199744,0.05983077199744,0.05983077199744,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,,\cmark,,Earth,Earth (Ground),16000,16000,False,0,0.0,0,0,0,0.04236301007586,0.04236301007586,0.04236301007586,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,,\cmark,,Earth,Earth (Ground),34700,34700,False,0,0.0,0,0,0,0.0412977609885274,0.0412977609885274,0.0412977609885274,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,,\cmark,,Moon,Earth (Ground),3200,3200,False,0,0.0,0,0,0,1.3465977396153903,1.3465977396153903,1.3465977396153903,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,,\cmark,,Moon,Earth (Ground),12100,12100,False,0,0.0,0,0,0,1296.3290537682406,1296.3290537682406,1296.3290537682406,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,,\cmark,,Moon,Earth (Ground),16000,16000,False,0,0.0,0,0,0,1.3651963415723003,1.3651963415723003,1.3651963415723003,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,,\cmark,,Moon,Earth (Ground),34700,34700,False,0,0.0,0,0,0,2711.3505805676978,2711.3505805676978,2711.3505805676978,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,,\cmark,,Mars,Earth (Ground),3200,3200,False,0,0.0,0,0,0,3729.356850353896,3729.356850353896,3729.356850353896,4.547473508864641e-13,,,,,0.0,0.0,0.0
OCSP,Validator,,,\cmark,,Mars,Earth (Ground),12100,12100,False,0,0.0,0,0,0,3649.355583334993,3649.355583334993,3649.355583334993,4.547473508864641e-13,,,,,0.0,0.0,0.0
OCSP,Validator,,,\cmark,,Mars,Earth (Ground),16000,16000,False,0,0.0,0,0,0,1259.371172839743,1259.371172839743,1259.371172839743,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,,\cmark,,Mars,Earth (Ground),34700,34700,False,0,0.0,0,0,0,1259.3897595126837,1259.3897595126837,1259.3897595126837,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,\cmark,,,Earth,Earth (Ground),3200,3200,False,0,0.0,0,0,0,0.0166534969284839,0.0166534969284839,0.0166534969284839,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,\cmark,,,Earth,Earth (Ground),12100,12100,False,0,0.0,0,0,0,0.05983077199744,0.05983077199744,0.05983077199744,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,\cmark,,,Earth,Earth (Ground),16000,16000,False,0,0.0,0,0,0,0.04236301007586,0.04236301007586,0.04236301007586,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,\cmark,,,Earth,Earth (Ground),34700,34700,False,0,0.0,0,0,0,0.0412977609885274,0.0412977609885274,0.0412977609885274,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,\cmark,,,Moon,Earth (Ground),3200,3200,False,0,0.0,0,0,0,1.3465977396153903,1.3465977396153903,1.3465977396153903,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,\cmark,,,Moon,Earth (Ground),12100,12100,False,0,0.0,0,0,0,1296.3290537682406,1296.3290537682406,1296.3290537682406,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,\cmark,,,Moon,Earth (Ground),16000,16000,False,0,0.0,0,0,0,1.3651963415723003,1.3651963415723003,1.3651963415723003,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,\cmark,,,Moon,Earth (Ground),34700,34700,False,0,0.0,0,0,0,2711.3505805676978,2711.3505805676978,2711.3505805676978,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,\cmark,,,Mars,Earth (Ground),3200,3200,False,0,0.0,0,0,0,3729.356850353896,3729.356850353896,3729.356850353896,4.547473508864641e-13,,,,,0.0,0.0,0.0
OCSP,Validator,,\cmark,,,Mars,Earth (Ground),12100,12100,False,0,0.0,0,0,0,3649.355583334993,3649.355583334993,3649.355583334993,4.547473508864641e-13,,,,,0.0,0.0,0.0
OCSP,Validator,,\cmark,,,Mars,Earth (Ground),16000,16000,False,0,0.0,0,0,0,1259.371172839743,1259.371172839743,1259.371172839743,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,\cmark,,,Mars,Earth (Ground),34700,34700,False,0,0.0,0,0,0,1259.3897595126837,1259.3897595126837,1259.3897595126837,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,\cmark,\cmark,,Earth,Earth (Ground),3200,3200,False,0,0.0,0,0,0,0.0166534969284839,0.0166534969284839,0.0166534969284839,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,\cmark,\cmark,,Earth,Earth (Ground),12100,12100,False,0,0.0,0,0,0,0.05983077199744,0.05983077199744,0.05983077199744,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,\cmark,\cmark,,Earth,Earth (Ground),16000,16000,False,0,0.0,0,0,0,0.04236301007586,0.04236301007586,0.04236301007586,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,\cmark,\cmark,,Earth,Earth (Ground),34700,34700,False,0,0.0,0,0,0,0.0412977609885274,0.0412977609885274,0.0412977609885274,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,\cmark,\cmark,,Moon,Earth (Ground),3200,3200,False,0,0.0,0,0,0,1.3465977396153903,1.3465977396153903,1.3465977396153903,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,\cmark,\cmark,,Moon,Earth (Ground),12100,12100,False,0,0.0,0,0,0,1296.3290537682406,1296.3290537682406,1296.3290537682406,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,\cmark,\cmark,,Moon,Earth (Ground),16000,16000,False,0,0.0,0,0,0,1.3651963415723003,1.3651963415723003,1.3651963415723003,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,\cmark,\cmark,,Moon,Earth (Ground),34700,34700,False,0,0.0,0,0,0,2711.3505805676978,2711.3505805676978,2711.3505805676978,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,\cmark,\cmark,,Mars,Earth (Ground),3200,3200,False,0,0.0,0,0,0,3729.356850353896,3729.356850353896,3729.356850353896,4.547473508864641e-13,,,,,0.0,0.0,0.0
OCSP,Validator,,\cmark,\cmark,,Mars,Earth (Ground),12100,12100,False,0,0.0,0,0,0,3649.355583334993,3649.355583334993,3649.355583334993,4.547473508864641e-13,,,,,0.0,0.0,0.0
OCSP,Validator,,\cmark,\cmark,,Mars,Earth (Ground),16000,16000,False,0,0.0,0,0,0,1259.371172839743,1259.371172839743,1259.371172839743,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,,\cmark,\cmark,,Mars,Earth (Ground),34700,34700,False,0,0.0,0,0,0,1259.3897595126837,1259.3897595126837,1259.3897595126837,0.0,,,,,0.0,0.0,0.0
OCSP,Validator,\cmark,,,,Earth,Earth,3200,3200,False,2,0.71428571428571,1,1,0,0.0556197022210653,3729.361813120103,13.470390182141504,223.26627727226904,0.0166534969284839,1.3381792045138354,0.6774163507211597,0.6607628537926757,0.390625,8.33333333333333,0.0
OCSP,Validator,\cmark,,,,Earth,Earth,12100,12100,False,2,0.71428571428571,1,0,1,0.0523715882391115,1296.2937608012016,4.715110398357682,77.60343999819793,0.05983077199744,3649.361238560725,1824.710534666361,1824.650703894364,0.390625,0.0,8.33333333333333
OCSP,Validator,\cmark,,,,Earth,Earth,16000,16000,False,1,0.35714285714285005,0,1,0,0.04236301007586,1259.4103157125685,4.575617017385396,75.25998395557416,1.3154131410447008,1.3154131410447008,1.3154131410447008,0.0,0.0,8.33333333333333,0.0
OCSP,Validator,\cmark,,,,Earth,Earth,34700,34700,False,3,1.07142857142857,1,1,1,0.0730497944314265,0.0730497944314265,0.0730497944314265,0.0,0.0412977609885274,2711.305761174066,1323.5688657706316,1107.7998844360905,0.390625,8.33333333333333,8.33333333333333
